id_contrato,uasg,ano_assinatura,tipo_objeto,uso_copiloto_ia,experiencia_gestor_anos,valor_contrato,duracao_planejada_dias,tempo_observado_dias,evento_rescisao
CTR_2019007638,150039,2021,TI Tradicional,0,9,1463793.11,1095,1095,0
CTR_2019007639,150010,2019,TI Tradicional,0,3,1099962.72,365,365,0
CTR_2019007640,150077,2020,TI Tradicional,0,7,533305.15,365,365,0
CTR_2019007641,150051,2022,TI Tradicional,0,9,4377295.06,365,365,0
CTR_2019007642,150098,2024,TI Tradicional,1,11,478238.44,365,365,0
CTR_2019007643,150020,2024,TI Tradicional,0,12,2471156.9,365,89,1
CTR_2019007644,150023,2020,TI Tradicional,0,9,343620.06,365,365,0
CTR_2019007645,150058,2022,TI Tradicional,0,10,410723.76,730,730,0
CTR_2019007646,150047,2023,Inovação,0,14,946845.21,365,365,0
CTR_2019007647,150058,2022,TI Tradicional,0,5,637276.08,1095,1095,0
CTR_2019007648,150033,2020,TI Tradicional,0,8,399839.4,365,365,0
CTR_2019007649,150055,2024,Inovação,1,11,4664176.86,365,365,0
CTR_2019007650,150092,2020,TI Tradicional,0,10,348376.25,365,365,0
CTR_2019007651,150032,2024,TI Tradicional,0,6,366655.51,365,365,0
CTR_2019007652,150060,2019,Inovação,0,5,2785499.98,1460,1460,0
CTR_2019007653,150053,2023,TI Tradicional,1,5,467879.24,1460,1460,0
CTR_2019007654,150091,2024,TI Tradicional,0,2,730937.33,730,730,0
CTR_2019007655,150083,2024,Inovação,0,8,5352172.5,730,730,0
CTR_2019007656,150057,2021,TI Tradicional,0,7,1429689.54,365,365,0
CTR_2019007657,150072,2020,TI Tradicional,0,12,575910.96,1095,1095,0
CTR_2019007658,150085,2025,Inovação,0,12,1265305.01,730,730,0
CTR_2019007659,150042,2021,TI Tradicional,0,6,1279078.01,730,730,0
CTR_2019007660,150053,2023,TI Tradicional,1,7,2862330.91,365,365,0
CTR_2019007661,150031,2022,TI Tradicional,0,4,1349365.29,365,365,0
CTR_2019007662,150074,2024,TI Tradicional,0,10,1311975.19,1095,1095,0
CTR_2019007663,150087,2025,TI Tradicional,1,11,774351.26,1095,1095,0
CTR_2019007664,150098,2022,TI Tradicional,0,8,3636056.85,1095,1095,0
CTR_2019007665,150063,2020,Inovação,0,9,1190217.58,365,365,0
CTR_2019007666,150019,2019,TI Tradicional,0,9,2859937.02,1095,1095,0
CTR_2019007667,150057,2024,Inovação,0,11,3125507.79,1095,1095,0
CTR_2019007668,150084,2022,TI Tradicional,0,6,1474845.96,1460,1460,0
CTR_2019007669,150078,2022,TI Tradicional,0,5,6590076.63,365,365,0
CTR_2019007670,150003,2024,TI Tradicional,0,6,2192187.7,1460,1460,0
CTR_2019007671,150057,2022,TI Tradicional,0,12,1067025.13,730,730,0
CTR_2019007672,150031,2022,TI Tradicional,0,9,4533641.42,365,365,0
CTR_2019007673,150050,2019,TI Tradicional,0,6,616795.98,730,730,0
CTR_2019007674,150013,2019,TI Tradicional,0,7,2305671.43,730,730,0
CTR_2019007675,150062,2025,TI Tradicional,1,10,464604.34,730,579,1
CTR_2019007676,150013,2019,TI Tradicional,0,8,2616160.56,365,365,0
CTR_2019007677,150008,2020,TI Tradicional,0,12,463001.78,730,730,0
CTR_2019007678,150046,2023,Inovação,0,6,2375364.94,1825,1825,0
CTR_2019007679,150015,2019,TI Tradicional,0,7,903056.39,1825,1825,0
CTR_2019007680,150022,2021,TI Tradicional,0,7,2352826.21,730,730,0
CTR_2019007681,150077,2025,Inovação,0,9,1053413.24,1095,683,1
CTR_2019007682,150060,2024,TI Tradicional,0,5,599685.11,730,730,0
CTR_2019007683,150074,2020,TI Tradicional,0,7,819790.0,730,730,0
CTR_2019007684,150022,2019,TI Tradicional,0,9,281462.82,365,365,0
CTR_2019007685,150018,2024,TI Tradicional,1,8,307620.65,1095,1095,0
CTR_2019007686,150004,2019,TI Tradicional,0,7,929576.66,365,365,0
CTR_2019007687,150062,2025,TI Tradicional,1,7,798347.96,365,365,0
CTR_2019007688,150057,2025,Inovação,0,5,7086064.45,1095,249,1
CTR_2019007689,150059,2025,TI Tradicional,0,11,932688.52,1460,1460,0
CTR_2019007690,150006,2020,TI Tradicional,0,1,2089000.44,730,730,0
CTR_2019007691,150031,2021,TI Tradicional,0,5,759457.74,730,730,0
CTR_2019007692,150056,2024,TI Tradicional,0,11,370637.67,1460,1460,0
CTR_2019007693,150047,2023,Inovação,0,7,27242773.98,365,365,0
CTR_2019007694,150099,2022,Inovação,0,8,1950232.32,365,365,0
CTR_2019007695,150038,2024,Inovação,0,5,3374504.02,1095,1095,0
CTR_2019007696,150007,2024,Inovação,1,7,5412522.59,365,365,0
CTR_2019007697,150098,2024,TI Tradicional,0,9,2495479.85,1095,1095,0
CTR_2019007698,150014,2021,TI Tradicional,0,8,680529.69,365,365,0
CTR_2019007699,150041,2025,TI Tradicional,1,11,3358013.17,730,730,0
CTR_2019007700,150072,2024,TI Tradicional,0,6,280149.49,365,365,0
CTR_2019007701,150012,2019,TI Tradicional,0,5,2087935.99,365,365,0
CTR_2019007702,150097,2019,TI Tradicional,0,8,560982.64,1095,1095,0
CTR_2019007703,150077,2019,TI Tradicional,0,7,1002550.62,730,730,0
CTR_2019007704,150071,2019,TI Tradicional,0,6,1863401.71,1095,1095,0
CTR_2019007705,150010,2024,TI Tradicional,0,16,376964.33,1095,529,1
CTR_2019007706,150066,2019,TI Tradicional,0,7,180276.84,365,365,0
CTR_2019007707,150033,2019,TI Tradicional,0,8,2663275.48,1095,1095,0
CTR_2019007708,150072,2023,TI Tradicional,0,3,2056570.72,365,67,1
CTR_2019007709,150010,2020,Inovação,0,11,3187784.33,730,730,0
CTR_2019007710,150047,2021,TI Tradicional,0,8,1049310.19,1095,1095,0
CTR_2019007711,150051,2022,TI Tradicional,0,5,898404.13,1095,585,1
CTR_2019007712,150004,2025,TI Tradicional,0,7,243627.11,365,365,0
CTR_2019007713,150082,2021,TI Tradicional,0,8,217246.45,730,730,0
CTR_2019007714,150003,2019,TI Tradicional,0,7,601154.77,730,730,0
CTR_2019007715,150035,2024,TI Tradicional,1,11,181044.46,730,730,0
CTR_2019007716,150050,2024,TI Tradicional,0,8,292859.74,365,365,0
CTR_2019007717,150098,2020,TI Tradicional,0,4,3722361.93,1095,1095,0
CTR_2019007718,150023,2021,TI Tradicional,0,8,1175835.97,365,365,0
CTR_2019007719,150088,2025,TI Tradicional,1,8,354724.55,1095,1095,0
CTR_2019007720,150031,2019,TI Tradicional,0,8,2877696.7,1460,1460,0
CTR_2019007721,150025,2019,Inovação,0,2,980929.59,365,365,0
CTR_2019007722,150033,2019,TI Tradicional,0,6,241450.37,365,365,0
CTR_2019007723,150064,2023,TI Tradicional,1,6,182664.67,365,365,0
CTR_2019007724,150036,2019,TI Tradicional,0,3,4886554.91,365,365,0
CTR_2019007725,150019,2022,TI Tradicional,0,11,1460524.94,1095,1095,0
CTR_2019007726,150032,2020,TI Tradicional,0,8,407850.3,1460,1460,0
CTR_2019007727,150092,2025,TI Tradicional,1,9,263571.3,365,365,0
CTR_2019007728,150041,2020,TI Tradicional,0,8,367498.94,1825,1825,0
CTR_2019007729,150033,2019,TI Tradicional,0,8,1239379.11,1825,1825,0
CTR_2019007730,150096,2020,TI Tradicional,0,7,246522.5,1095,1043,1
CTR_2019007731,150096,2024,TI Tradicional,0,11,257090.69,365,365,0
CTR_2019007732,150013,2020,Inovação,0,8,12793427.32,1460,295,1
CTR_2019007733,150059,2021,TI Tradicional,0,13,1729554.71,1095,1095,0
CTR_2019007734,150085,2019,TI Tradicional,0,8,4323234.5,365,365,0
CTR_2019007735,150042,2024,TI Tradicional,0,8,985360.77,1095,1095,0
CTR_2019007736,150089,2022,TI Tradicional,0,7,2134682.32,1095,1095,0
CTR_2019007737,150052,2024,TI Tradicional,1,6,1183006.24,365,365,0
CTR_2019007738,150082,2021,TI Tradicional,0,10,1222126.65,1825,1825,0
CTR_2019007739,150023,2019,Inovação,0,9,5565159.44,730,730,0
CTR_2019007740,150015,2020,TI Tradicional,0,7,993726.12,365,365,0
CTR_2019007741,150011,2025,Inovação,1,14,4064548.42,365,365,0
CTR_2019007742,150051,2022,TI Tradicional,0,11,598319.42,365,365,0
CTR_2019007743,150018,2024,TI Tradicional,0,8,244746.01,1460,1460,0
CTR_2019007744,150091,2019,TI Tradicional,0,10,1168445.72,1095,619,1
CTR_2019007745,150077,2022,TI Tradicional,0,4,648278.05,1095,1095,0
CTR_2019007746,150053,2025,TI Tradicional,0,11,1005064.1,365,93,1
CTR_2019007747,150031,2021,TI Tradicional,0,7,3646940.56,365,174,1
CTR_2019007748,150078,2024,TI Tradicional,0,3,1996447.06,365,365,0
CTR_2019007749,150001,2023,TI Tradicional,0,12,217712.57,365,248,1
CTR_2019007750,150085,2022,TI Tradicional,0,8,750279.85,730,730,0
CTR_2019007751,150098,2020,TI Tradicional,0,10,863512.29,730,423,1
CTR_2019007752,150016,2022,TI Tradicional,0,11,443239.81,365,365,0
CTR_2019007753,150011,2024,TI Tradicional,1,6,913591.29,365,365,0
CTR_2019007754,150026,2020,TI Tradicional,0,9,543114.82,365,365,0
CTR_2019007755,150004,2023,Inovação,0,7,2848435.19,365,108,1
CTR_2019007756,150074,2023,TI Tradicional,0,9,1353379.56,730,730,0
CTR_2019007757,150020,2025,Inovação,1,11,3317021.97,1095,1095,0
CTR_2019007758,150057,2021,TI Tradicional,0,14,647636.05,730,730,0
CTR_2019007759,150075,2021,TI Tradicional,0,3,3214689.07,365,365,0
CTR_2019007760,150087,2022,TI Tradicional,0,8,1212190.83,1095,1095,0
CTR_2019007761,150058,2019,Inovação,0,12,939596.64,365,365,0
CTR_2019007762,150069,2022,TI Tradicional,0,5,767256.07,365,365,0
CTR_2019007763,150037,2023,Inovação,0,7,3612410.05,365,365,0
CTR_2019007764,150009,2023,TI Tradicional,0,13,776496.94,365,365,0
CTR_2019007765,150044,2022,TI Tradicional,0,10,440286.18,1095,1095,0
CTR_2019007766,150040,2019,TI Tradicional,0,12,1782658.23,730,730,0
CTR_2019007767,150063,2023,TI Tradicional,0,7,1119131.89,730,240,1
CTR_2019007768,150016,2022,TI Tradicional,0,10,1638881.61,365,86,1
CTR_2019007769,150009,2025,TI Tradicional,1,5,508656.41,365,65,1
CTR_2019007770,150098,2020,TI Tradicional,0,7,1158878.31,365,365,0
CTR_2019007771,150077,2023,TI Tradicional,0,9,677036.94,1460,1460,0
CTR_2019007772,150081,2024,TI Tradicional,0,6,2431054.5,365,333,1
CTR_2019007773,150024,2021,TI Tradicional,0,12,680049.23,730,730,0
CTR_2019007774,150085,2020,TI Tradicional,0,5,413523.37,730,617,1
CTR_2019007775,150065,2019,TI Tradicional,0,10,1142037.18,1460,1460,0
CTR_2019007776,150059,2022,TI Tradicional,0,15,1381344.31,730,730,0
CTR_2019007777,150100,2019,TI Tradicional,0,11,3930809.08,365,365,0
CTR_2019007778,150038,2023,TI Tradicional,0,3,3842036.53,1460,1292,1
CTR_2019007779,150023,2024,Inovação,0,7,1670015.9,730,730,0
CTR_2019007780,150092,2020,TI Tradicional,0,9,975839.81,365,365,0
CTR_2019007781,150090,2020,TI Tradicional,0,9,1481713.58,365,365,0
CTR_2019007782,150012,2024,Inovação,1,7,1585472.19,1095,1095,0
CTR_2019007783,150032,2019,Inovação,0,4,871553.07,1460,1460,0
CTR_2019007784,150004,2022,TI Tradicional,0,6,1758149.65,365,282,1
CTR_2019007785,150005,2024,TI Tradicional,1,12,1088930.98,1095,331,1
CTR_2019007786,150012,2019,TI Tradicional,0,7,865420.01,1825,1825,0
CTR_2019007787,150017,2024,TI Tradicional,0,5,592256.6,365,365,0
CTR_2019007788,150027,2024,TI Tradicional,1,7,269437.92,365,365,0
CTR_2019007789,150046,2024,TI Tradicional,1,9,1743865.67,1095,1095,0
CTR_2019007790,150052,2019,TI Tradicional,0,11,605947.31,1095,1095,0
CTR_2019007791,150041,2022,Inovação,0,12,1813212.57,365,365,0
CTR_2019007792,150045,2023,TI Tradicional,0,10,1010917.02,1095,1095,0
CTR_2019007793,150082,2019,TI Tradicional,0,8,1266554.14,365,365,0
CTR_2019007794,150041,2024,TI Tradicional,1,7,380007.95,1460,1460,0
CTR_2019007795,150007,2022,TI Tradicional,0,12,3349734.28,730,730,0
CTR_2019007796,150023,2024,TI Tradicional,1,9,904917.84,1825,1825,0
CTR_2019007797,150066,2019,TI Tradicional,0,9,3582849.16,730,663,1
CTR_2019007798,150060,2019,TI Tradicional,0,8,294492.49,1095,1095,0
CTR_2019007799,150064,2023,Inovação,1,15,2764566.36,365,365,0
CTR_2019007800,150027,2024,Inovação,1,8,3881967.28,1095,1095,0
CTR_2019007801,150026,2023,Inovação,1,11,13644481.31,1460,1460,0
CTR_2019007802,150095,2022,TI Tradicional,0,11,228423.15,1095,1095,0
CTR_2019007803,150057,2022,TI Tradicional,0,9,1867327.4,365,365,0
CTR_2019007804,150063,2025,TI Tradicional,1,5,3260002.46,730,730,0
CTR_2019007805,150054,2019,TI Tradicional,0,8,610986.93,365,365,0
CTR_2019007806,150019,2024,TI Tradicional,1,7,1056124.52,365,365,0
CTR_2019007807,150057,2023,TI Tradicional,1,8,161752.56,1460,1460,0
CTR_2019007808,150029,2022,TI Tradicional,0,8,1775286.99,1095,636,1
CTR_2019007809,150041,2020,TI Tradicional,0,6,299143.59,1460,1460,0
CTR_2019007810,150053,2022,Inovação,0,8,2384957.39,730,334,1
CTR_2019007811,150011,2022,TI Tradicional,0,7,267656.49,365,248,1
CTR_2019007812,150016,2020,TI Tradicional,0,7,164869.33,1825,1825,0
CTR_2019007813,150085,2020,TI Tradicional,0,4,171629.81,365,365,0
CTR_2019007814,150050,2022,TI Tradicional,0,8,2253467.59,730,730,0
CTR_2019007815,150018,2025,TI Tradicional,1,4,2039404.56,730,730,0
CTR_2019007816,150025,2020,TI Tradicional,0,6,1673172.25,730,730,0
CTR_2019007817,150029,2019,TI Tradicional,0,8,268322.93,730,730,0
CTR_2019007818,150093,2024,TI Tradicional,0,7,3803868.46,730,730,0
CTR_2019007819,150038,2023,TI Tradicional,0,4,345831.93,730,252,1
CTR_2019007820,150051,2022,TI Tradicional,0,12,1418833.22,365,365,0
CTR_2019007821,150071,2021,Inovação,0,6,4627042.38,365,365,0
CTR_2019007822,150030,2020,TI Tradicional,0,4,2324864.98,1460,1460,0
CTR_2019007823,150084,2021,TI Tradicional,0,9,1261753.12,1095,1095,0
CTR_2019007824,150024,2019,TI Tradicional,0,12,1641921.89,730,730,0
CTR_2019007825,150055,2023,TI Tradicional,0,11,2081107.18,1460,1460,0
CTR_2019007826,150049,2023,TI Tradicional,1,7,2282009.74,365,365,0
CTR_2019007827,150072,2019,Inovação,0,5,2182966.28,365,365,0
CTR_2019007828,150055,2019,TI Tradicional,0,10,2002111.2,365,365,0
CTR_2019007829,150088,2019,Inovação,0,12,11976843.99,1460,866,1
CTR_2019007830,150091,2021,TI Tradicional,0,5,4097250.06,365,365,0
CTR_2019007831,150099,2025,TI Tradicional,0,9,4317083.98,730,730,0
CTR_2019007832,150090,2021,TI Tradicional,0,7,498448.03,1825,1825,0
CTR_2019007833,150042,2025,TI Tradicional,0,8,315362.38,365,106,1
CTR_2019007834,150099,2022,TI Tradicional,0,7,353655.87,730,730,0
CTR_2019007835,150048,2024,TI Tradicional,1,11,884750.52,1095,1095,0
CTR_2019007836,150085,2022,TI Tradicional,0,8,1849879.92,1095,1095,0
CTR_2019007837,150006,2025,TI Tradicional,0,4,927994.49,1095,1095,0
CTR_2019007838,150039,2022,TI Tradicional,0,6,499642.45,1460,1460,0
CTR_2019007839,150056,2020,TI Tradicional,0,6,883475.09,365,365,0
CTR_2019007840,150090,2023,TI Tradicional,0,11,2190790.86,730,730,0
CTR_2019007841,150029,2020,TI Tradicional,0,6,1937407.66,1095,1095,0
CTR_2019007842,150043,2022,TI Tradicional,0,10,678873.45,1460,1460,0
CTR_2019007843,150023,2022,TI Tradicional,0,8,626208.67,730,730,0
CTR_2019007844,150028,2022,TI Tradicional,0,6,1941690.07,1825,1825,0
CTR_2019007845,150072,2020,TI Tradicional,0,8,1066417.56,365,365,0
CTR_2019007846,150078,2022,TI Tradicional,0,7,1313037.43,730,730,0
CTR_2019007847,150080,2020,TI Tradicional,0,3,176352.67,730,730,0
CTR_2019007848,150020,2022,TI Tradicional,0,6,1859017.06,730,730,0
CTR_2019007849,150016,2020,Inovação,0,3,1977653.89,365,365,0
CTR_2019007850,150065,2024,TI Tradicional,1,9,412969.69,365,365,0
CTR_2019007851,150075,2025,TI Tradicional,0,7,638556.21,730,730,0
CTR_2019007852,150075,2022,TI Tradicional,0,10,1309207.31,730,730,0
CTR_2019007853,150063,2021,TI Tradicional,0,10,2038308.05,730,730,0
CTR_2019007854,150073,2023,TI Tradicional,0,11,2627237.86,730,730,0
CTR_2019007855,150065,2021,Inovação,0,9,2182411.91,365,365,0
CTR_2019007856,150087,2024,TI Tradicional,1,9,3805484.61,730,730,0
CTR_2019007857,150058,2023,TI Tradicional,0,8,1534020.37,730,730,0
CTR_2019007858,150086,2020,TI Tradicional,0,4,371265.23,365,365,0
CTR_2019007859,150082,2024,TI Tradicional,1,8,715911.59,365,365,0
CTR_2019007860,150043,2023,TI Tradicional,1,13,3212651.47,1825,1825,0
CTR_2019007861,150100,2020,TI Tradicional,0,6,1649867.74,730,730,0
CTR_2019007862,150024,2021,TI Tradicional,0,5,4080679.84,1095,967,1
CTR_2019007863,150025,2022,TI Tradicional,0,9,1639078.04,365,365,0
CTR_2019007864,150075,2022,Inovação,0,11,1325741.53,730,730,0
CTR_2019007865,150035,2024,TI Tradicional,1,9,693516.29,1095,1095,0
CTR_2019007866,150060,2021,Inovação,0,15,1858002.86,365,365,0
CTR_2019007867,150088,2025,Inovação,1,10,544713.38,365,365,0
CTR_2019007868,150015,2022,TI Tradicional,0,8,1809250.44,730,730,0
CTR_2019007869,150030,2025,TI Tradicional,0,9,614091.43,1460,1460,0
CTR_2019007870,150090,2020,TI Tradicional,0,13,599311.72,1095,1095,0
CTR_2019007871,150059,2021,TI Tradicional,0,3,2089956.79,1095,1095,0
CTR_2019007872,150026,2019,TI Tradicional,0,10,201642.41,365,210,1
CTR_2019007873,150081,2023,TI Tradicional,1,5,319679.75,365,365,0
CTR_2019007874,150011,2021,TI Tradicional,0,2,228407.7,365,365,0
CTR_2019007875,150087,2022,TI Tradicional,0,3,1756351.16,1095,1095,0
CTR_2019007876,150038,2023,TI Tradicional,0,6,519627.47,730,730,0
CTR_2019007877,150080,2020,TI Tradicional,0,8,1201838.66,1460,1460,0
CTR_2019007878,150015,2025,TI Tradicional,1,11,1851531.37,365,365,0
CTR_2019007879,150091,2022,TI Tradicional,0,5,1181210.17,365,365,0
CTR_2019007880,150092,2021,TI Tradicional,0,7,537209.05,1460,1460,0
CTR_2019007881,150081,2021,TI Tradicional,0,2,1037959.94,1095,1095,0
CTR_2019007882,150047,2021,TI Tradicional,0,4,2811544.67,730,730,0
CTR_2019007883,150094,2021,TI Tradicional,0,1,510810.05,365,365,0
CTR_2019007884,150097,2024,TI Tradicional,1,10,2274139.13,1095,1095,0
CTR_2019007885,150054,2023,TI Tradicional,0,3,737403.78,365,365,0
CTR_2019007886,150036,2022,TI Tradicional,0,8,337379.77,730,730,0
CTR_2019007887,150059,2024,Inovação,1,5,8829048.61,730,730,0
CTR_2019007888,150028,2019,TI Tradicional,0,11,898582.86,1095,1095,0
CTR_2019007889,150025,2023,TI Tradicional,0,5,172813.87,730,730,0
CTR_2019007890,150047,2020,Inovação,0,8,4039943.17,730,730,0
CTR_2019007891,150041,2023,TI Tradicional,0,8,370462.97,365,365,0
CTR_2019007892,150001,2022,TI Tradicional,0,4,882381.88,730,730,0
CTR_2019007893,150094,2022,TI Tradicional,0,6,3267497.97,730,730,0
CTR_2019007894,150089,2024,TI Tradicional,1,10,4087836.7,730,730,0
CTR_2019007895,150074,2023,TI Tradicional,1,11,1014881.92,730,730,0
CTR_2019007896,150081,2025,TI Tradicional,0,10,629687.14,365,365,0
CTR_2019007897,150072,2023,TI Tradicional,1,7,398366.58,365,365,0
CTR_2019007898,150023,2020,TI Tradicional,0,8,1271617.71,730,730,0
CTR_2019007899,150014,2024,TI Tradicional,0,4,1781109.33,1095,1095,0
CTR_2019007900,150035,2024,TI Tradicional,1,1,536912.49,365,365,0
CTR_2019007901,150010,2019,TI Tradicional,0,5,156472.94,365,365,0
CTR_2019007902,150067,2021,TI Tradicional,0,10,1389285.19,365,365,0
CTR_2019007903,150031,2019,TI Tradicional,0,8,1193651.06,1095,1095,0
CTR_2019007904,150049,2022,TI Tradicional,0,4,2832032.83,365,365,0
CTR_2019007905,150009,2019,TI Tradicional,0,9,801454.75,1825,1825,0
CTR_2019007906,150092,2023,TI Tradicional,0,8,508298.23,365,365,0
CTR_2019007907,150029,2021,TI Tradicional,0,11,541414.56,730,730,0
CTR_2019007908,150012,2022,TI Tradicional,0,9,735023.58,365,365,0
CTR_2019007909,150005,2023,TI Tradicional,0,8,1153085.29,1460,1460,0
CTR_2019007910,150093,2025,TI Tradicional,0,7,861676.36,730,730,0
CTR_2019007911,150031,2024,TI Tradicional,0,4,1154419.81,1095,236,1
CTR_2019007912,150004,2022,TI Tradicional,0,3,933628.32,730,730,0
CTR_2019007913,150020,2019,TI Tradicional,0,7,385377.3,365,365,0
CTR_2019007914,150067,2022,TI Tradicional,0,9,1738768.0,730,730,0
CTR_2019007915,150057,2025,TI Tradicional,1,2,256318.56,730,730,0
CTR_2019007916,150041,2021,TI Tradicional,0,9,1595761.04,1460,1460,0
CTR_2019007917,150091,2024,TI Tradicional,0,11,4108208.81,365,365,0
CTR_2019007918,150046,2025,TI Tradicional,0,3,3434090.31,365,142,1
CTR_2019007919,150022,2024,TI Tradicional,1,2,602433.9,730,730,0
CTR_2019007920,150039,2021,TI Tradicional,0,11,221967.45,365,365,0
CTR_2019007921,150035,2025,Inovação,1,7,1493695.67,730,730,0
CTR_2019007922,150003,2024,Inovação,0,2,4642664.96,1095,1095,0
CTR_2019007923,150064,2022,TI Tradicional,0,7,1104141.76,365,365,0
CTR_2019007924,150072,2020,TI Tradicional,0,10,1196852.87,365,365,0
CTR_2019007925,150032,2023,TI Tradicional,1,10,3725701.67,730,730,0
CTR_2019007926,150093,2023,TI Tradicional,1,12,1111104.06,730,730,0
CTR_2019007927,150089,2024,TI Tradicional,1,5,2019652.69,730,730,0
CTR_2019007928,150050,2023,Inovação,0,12,866410.38,730,730,0
CTR_2019007929,150064,2024,TI Tradicional,0,3,1136753.59,730,730,0
CTR_2019007930,150087,2024,TI Tradicional,1,9,1320890.39,730,730,0
CTR_2019007931,150082,2023,Inovação,1,11,1230405.98,365,365,0
CTR_2019007932,150026,2023,TI Tradicional,1,11,3339490.96,730,730,0
CTR_2019007933,150007,2024,Inovação,0,5,1704815.57,365,365,0
CTR_2019007934,150021,2023,TI Tradicional,0,8,779720.89,730,730,0
CTR_2019007935,150091,2024,TI Tradicional,0,3,730284.1,730,45,1
CTR_2019007936,150022,2024,Inovação,0,11,25360106.6,730,713,1
CTR_2019007937,150040,2020,TI Tradicional,0,13,1083276.13,365,365,0
CTR_2019007938,150026,2023,TI Tradicional,1,3,894307.34,1095,1095,0
CTR_2019007939,150070,2020,TI Tradicional,0,5,4033534.87,365,365,0
CTR_2019007940,150008,2019,TI Tradicional,0,6,251903.21,730,730,0
CTR_2019007941,150080,2025,TI Tradicional,1,8,594388.45,365,365,0
CTR_2019007942,150079,2024,TI Tradicional,1,3,875490.4,365,365,0
CTR_2019007943,150095,2021,TI Tradicional,0,8,802963.31,365,319,1
CTR_2019007944,150072,2024,TI Tradicional,1,11,212001.44,730,730,0
CTR_2019007945,150081,2021,TI Tradicional,0,7,2373183.12,365,365,0
CTR_2019007946,150008,2024,TI Tradicional,1,7,569937.53,1095,1095,0
CTR_2019007947,150026,2019,TI Tradicional,0,7,2817058.12,1460,205,1
CTR_2019007948,150058,2021,TI Tradicional,0,8,1509071.33,365,365,0
CTR_2019007949,150010,2024,TI Tradicional,0,6,1087593.09,730,730,0
CTR_2019007950,150069,2024,Inovação,0,2,863621.8,1460,1445,1
CTR_2019007951,150044,2021,TI Tradicional,0,7,1046406.45,1095,1095,0
CTR_2019007952,150047,2023,TI Tradicional,1,5,723648.53,365,365,0
CTR_2019007953,150077,2024,Inovação,1,11,2236274.84,730,730,0
