numero_contrato,uasg,orgao_nome,porte_orgao,tipo_servico,data_inicio,data_fim_planejado,data_fim_real,dias_vigencia_original,dias_prorrogados,valor_inicial,valor_atual,quantidade_aditivos,atrasado,cancelado,motivo_cancelamento,overrun_percentual,fracasso_institucional,score_risco_fracasso,predito_fracasso
CONTRATO-2021-21810,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Nuvem e Infraestrutura de TI,2021-10-03,2023-08-27,2023-11-05,693,70,3118309.48,1616540.56,1,0,1,Inexecução Total,-0.4816,1,0.43519929033555477,0
CONTRATO-2025-21811,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Hardware e Equipamentos de Rede,2025-03-03,2026-04-03,2026-07-02,396,90,1015734.13,1046516.97,1,0,0,Nenhum,0.0303,0,0.07037300535375023,0
CONTRATO-2026-21812,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Suporte Técnico e Manutenção,2026-08-23,2027-09-08,2027-09-08,381,0,823283.88,823283.88,0,0,0,Nenhum,0.0,0,0.19936751652333293,0
CONTRATO-2022-21813,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Consultoria e Projetos de Inovação,2022-01-29,2023-02-20,2023-03-22,387,30,1211285.66,1256894.8,1,0,0,Nenhum,0.0377,0,0.3548822885118975,0
CONTRATO-2026-21814,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Consultoria e Projetos de Inovação,2026-09-30,2027-09-20,2027-09-20,355,0,2118910.82,2118910.82,0,0,0,Nenhum,0.0,0,0.22995214524975924,0
CONTRATO-2025-21815,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2025-01-30,2027-01-29,2027-02-28,729,30,4764634.4,4976759.55,1,0,0,Nenhum,0.0445,0,0.1311047345090572,0
CONTRATO-2022-21816,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Nuvem e Infraestrutura de TI,2022-06-01,2024-07-20,2024-10-09,780,81,3595822.91,2437661.4,2,0,1,Consensual,-0.3221,1,0.25677691753016,0
CONTRATO-2022-21817,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Consultoria e Projetos de Inovação,2022-12-19,2023-11-28,2023-11-28,344,0,1449158.64,1449158.64,0,0,0,Nenhum,0.0,0,0.2789271229777368,0
CONTRATO-2025-21818,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Nuvem e Infraestrutura de TI,2025-12-11,2027-11-24,2028-02-02,713,70,1741221.07,787044.75,0,0,1,Inexecução Total,-0.548,1,0.5991124642436021,1
CONTRATO-2022-21819,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2022-08-22,2023-08-23,2024-02-19,366,180,1923772.93,2558880.59,3,0,0,Nenhum,0.3301,1,0.2720023269065832,0
CONTRATO-2023-21820,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Desenvolvimento de Software Customizado,2023-02-18,2024-07-20,2024-07-20,518,0,4226181.83,4226181.83,0,0,0,Nenhum,0.0,0,0.3902481067825445,0
CONTRATO-2025-21821,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Desenvolvimento de Software Customizado,2025-10-25,2027-05-24,2027-06-02,576,9,6421188.43,2576192.95,2,0,1,Inexecução Parcial,-0.5988,1,0.6561294397038507,1
CONTRATO-2023-21822,170010,Base Aérea de Brasília (BABR),Médio,Hardware e Equipamentos de Rede,2023-04-01,2024-04-20,2024-04-20,385,0,1038441.43,1038441.43,0,0,0,Nenhum,0.0,0,0.14076312486260945,0
CONTRATO-2024-21823,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Suporte Técnico e Manutenção,2024-04-19,2025-04-23,2025-04-23,369,0,687553.44,687553.44,0,0,0,Nenhum,0.0,0,0.07642541228417174,0
CONTRATO-2024-21824,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Nuvem e Infraestrutura de TI,2024-10-18,2026-11-07,2028-01-31,750,450,3026455.31,4217972.35,5,0,0,Nenhum,0.3937,1,0.3520331208309926,0
CONTRATO-2023-21825,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Licenças de Software Proprietário,2023-06-22,2024-06-02,2024-06-02,346,0,475493.34,475493.34,0,0,0,Nenhum,0.0,0,0.02301996072187987,0
CONTRATO-2025-21826,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Nuvem e Infraestrutura de TI,2025-03-07,2027-02-27,2027-02-27,722,0,2198923.66,2198923.66,0,0,0,Nenhum,0.0,0,0.11517683229652435,0
CONTRATO-2025-21827,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2025-03-11,2026-07-26,2026-12-26,502,153,4643316.37,5233089.08,2,1,0,Nenhum,0.127,1,0.20882242128555129,0
CONTRATO-2021-21828,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Hardware e Equipamentos de Rede,2021-06-25,2022-06-23,2023-01-23,363,214,562132.99,622830.82,2,1,0,Nenhum,0.108,1,0.2551362022894296,0
CONTRATO-2021-21829,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2021-12-03,2023-02-01,2023-02-01,425,0,927079.35,927079.35,0,0,0,Nenhum,0.0,0,0.16944484360057943,0
CONTRATO-2023-21830,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Nuvem e Infraestrutura de TI,2023-10-03,2025-10-18,2026-06-15,746,240,3569570.76,4936761.31,4,0,0,Nenhum,0.383,1,0.48353555940100057,0
CONTRATO-2025-21831,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Consultoria e Projetos de Inovação,2025-04-28,2026-05-08,2026-08-06,375,90,1232738.81,1241099.16,1,0,0,Nenhum,0.0068,0,0.7245869904018957,1
CONTRATO-2023-21832,170010,Base Aérea de Brasília (BABR),Médio,Desenvolvimento de Software Customizado,2023-12-25,2025-06-12,2025-06-12,535,0,3678544.11,3678544.11,0,0,0,Nenhum,0.0,0,0.30228526807693756,0
CONTRATO-2024-21833,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Desenvolvimento de Software Customizado,2024-11-22,2026-05-08,2026-05-08,532,0,5341408.13,5341408.13,0,0,0,Nenhum,0.0,0,0.3614680304582331,0
CONTRATO-2024-21834,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Hardware e Equipamentos de Rede,2024-02-23,2025-01-12,2025-01-21,324,9,1088667.25,508718.27,2,0,1,Inexecução Parcial,-0.5327,1,0.2933441749080882,0
CONTRATO-2021-21835,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Hardware e Equipamentos de Rede,2021-10-29,2022-10-31,2022-10-31,367,0,624157.45,624157.45,0,0,0,Nenhum,0.0,0,0.09783722519665221,0
CONTRATO-2025-21836,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2025-01-19,2027-02-09,2027-02-09,751,0,3600127.38,3600127.38,0,0,0,Nenhum,0.0,0,0.08220175496210123,0
CONTRATO-2024-21837,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Suporte Técnico e Manutenção,2024-08-31,2025-07-21,2026-03-26,324,248,415303.89,468471.66,1,1,0,Nenhum,0.128,1,0.4159317621086751,0
CONTRATO-2021-21838,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Licenças de Software Proprietário,2021-10-14,2022-09-13,2022-09-13,334,0,664591.64,664591.64,0,0,0,Nenhum,0.0,0,0.05863424012008104,0
CONTRATO-2021-21839,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Suporte Técnico e Manutenção,2021-01-16,2022-02-11,2022-02-11,391,0,510492.59,510492.59,0,0,0,Nenhum,0.0,0,0.06572471379378352,0
CONTRATO-2025-21840,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2025-04-11,2026-04-11,2026-04-11,365,0,1889194.83,1889194.83,0,0,0,Nenhum,0.0,0,0.11373184997047632,0
CONTRATO-2023-21841,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Licenças de Software Proprietário,2023-07-01,2024-07-13,2024-07-13,378,0,431307.46,431307.46,0,0,0,Nenhum,0.0,0,0.00984392473842311,0
CONTRATO-2023-21842,170010,Base Aérea de Brasília (BABR),Médio,Desenvolvimento de Software Customizado,2023-11-18,2025-06-12,2025-06-12,572,0,5799314.38,5799314.38,0,0,0,Nenhum,0.0,0,0.3472055489229407,0
CONTRATO-2025-21843,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2025-08-11,2027-09-06,2027-09-06,756,0,2525548.26,2525548.26,0,0,0,Nenhum,0.0,0,0.23051252005310705,0
CONTRATO-2026-21844,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Desenvolvimento de Software Customizado,2026-12-02,2028-04-23,2028-04-23,508,0,7362826.71,7362826.71,0,0,0,Nenhum,0.0,0,0.25914704459481636,0
CONTRATO-2024-21845,170010,Base Aérea de Brasília (BABR),Médio,Consultoria e Projetos de Inovação,2024-09-27,2025-10-25,2025-10-25,393,0,1577987.99,1577987.99,0,0,0,Nenhum,0.0,0,0.22125847007725352,0
CONTRATO-2024-21846,170010,Base Aérea de Brasília (BABR),Médio,Desenvolvimento de Software Customizado,2024-03-14,2025-08-26,2025-08-26,530,0,5422249.85,5422249.85,0,0,0,Nenhum,0.0,0,0.37265868163755156,0
CONTRATO-2023-21847,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Nuvem e Infraestrutura de TI,2023-09-13,2025-08-10,2025-08-10,697,0,2064728.69,2064728.69,0,0,0,Nenhum,0.0,0,0.0811040760978553,0
CONTRATO-2022-21848,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Licenças de Software Proprietário,2022-01-24,2023-02-17,2023-11-14,389,270,377476.31,469153.47,3,0,0,Nenhum,0.2429,1,0.44572467775180447,0
CONTRATO-2024-21849,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Nuvem e Infraestrutura de TI,2024-06-17,2026-06-20,2027-02-27,733,252,3627095.38,3811571.57,1,1,0,Nenhum,0.0509,1,0.41673266944674947,0
CONTRATO-2021-21850,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Suporte Técnico e Manutenção,2021-02-15,2022-04-21,2022-04-21,430,0,740494.5,740494.5,0,0,0,Nenhum,0.0,0,0.2387284857517063,0
CONTRATO-2026-21851,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2026-06-14,2027-06-01,2027-11-19,352,171,1293238.46,1444155.51,2,1,0,Nenhum,0.1167,1,0.283441090249275,0
CONTRATO-2023-21852,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Desenvolvimento de Software Customizado,2023-06-25,2024-12-28,2025-03-11,552,73,4168872.19,1982594.57,1,0,1,Inexecução Parcial,-0.5244,1,0.45097629660894717,0
CONTRATO-2026-21853,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Hardware e Equipamentos de Rede,2026-02-19,2027-01-18,2027-01-18,333,0,733467.99,733467.99,0,0,0,Nenhum,0.0,0,0.0991518860987743,0
CONTRATO-2025-21854,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Consultoria e Projetos de Inovação,2025-09-29,2026-10-05,2026-11-02,371,28,890630.97,335378.21,0,0,1,Inexecução Parcial,-0.6234,1,0.6913663386243268,1
CONTRATO-2022-21855,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2022-04-09,2023-08-18,2023-08-18,496,0,6475147.4,6475147.4,0,0,0,Nenhum,0.0,0,0.24016089817773412,0
CONTRATO-2024-21856,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Suporte Técnico e Manutenção,2024-07-01,2025-07-25,2025-07-25,389,0,653900.92,653900.92,0,0,0,Nenhum,0.0,0,0.08545039731663268,0
CONTRATO-2024-21857,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Suporte Técnico e Manutenção,2024-07-05,2025-08-23,2025-08-23,414,0,569816.94,569816.94,0,0,0,Nenhum,0.0,0,0.0890540117763362,0
CONTRATO-2021-21858,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Licenças de Software Proprietário,2021-04-02,2022-04-21,2022-10-18,384,180,341077.34,451419.39,3,0,0,Nenhum,0.3235,1,0.09810887885775067,0
CONTRATO-2021-21859,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Suporte Técnico e Manutenção,2021-06-06,2022-07-02,2022-08-01,391,30,663676.09,673304.43,1,0,0,Nenhum,0.0145,0,0.3407042352256099,0
CONTRATO-2026-21860,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Desenvolvimento de Software Customizado,2026-10-19,2028-03-26,2028-05-11,524,46,3921205.76,1370505.43,1,0,1,Inexecução Parcial,-0.6505,1,0.36270479016950724,0
CONTRATO-2023-21861,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Hardware e Equipamentos de Rede,2023-04-21,2024-03-08,2024-04-07,322,30,912877.66,934363.56,1,0,0,Nenhum,0.0235,0,0.10783089664038308,0
CONTRATO-2022-21862,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2022-01-07,2023-02-05,2024-04-30,394,450,1227345.59,1614746.77,5,0,0,Nenhum,0.3156,1,0.5204268416877558,1
CONTRATO-2025-21863,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Nuvem e Infraestrutura de TI,2025-12-24,2027-11-22,2027-11-22,698,0,3770967.69,3770967.69,0,0,0,Nenhum,0.0,0,0.2594487378285124,0
CONTRATO-2022-21864,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Consultoria e Projetos de Inovação,2022-06-08,2023-06-21,2023-08-20,378,60,1407503.64,1426010.41,1,0,0,Nenhum,0.0131,0,0.39271154706321765,0
CONTRATO-2024-21865,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2024-04-17,2025-03-22,2025-03-22,339,0,470863.09,470863.09,0,0,0,Nenhum,0.0,0,0.06898190453474091,0
CONTRATO-2021-21866,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Consultoria e Projetos de Inovação,2021-07-23,2022-06-30,2023-03-27,342,270,817077.17,1099979.04,3,0,0,Nenhum,0.3462,1,0.23981386831185092,0
CONTRATO-2024-21867,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Desenvolvimento de Software Customizado,2024-04-20,2025-08-19,2025-08-19,486,0,5996985.21,5996985.21,0,0,0,Nenhum,0.0,0,0.4479247057977937,0
CONTRATO-2025-21868,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Nuvem e Infraestrutura de TI,2025-07-06,2027-07-04,2027-07-04,728,0,4472596.12,4472596.12,0,0,0,Nenhum,0.0,0,0.31886443754491633,0
CONTRATO-2025-21869,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Nuvem e Infraestrutura de TI,2025-10-17,2027-09-18,2027-09-18,701,0,3712236.24,3712236.24,0,0,0,Nenhum,0.0,0,0.17049677635783353,0
CONTRATO-2023-21870,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2023-02-15,2024-02-14,2024-03-11,364,26,1604607.95,1023632.35,2,0,1,Inexecução Total,-0.3621,1,0.3290595812480129,0
CONTRATO-2025-21871,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Desenvolvimento de Software Customizado,2025-09-08,2027-02-26,2027-02-26,536,0,3770500.21,3770500.21,0,0,0,Nenhum,0.0,0,0.3146868462646127,0
CONTRATO-2025-21872,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Nuvem e Infraestrutura de TI,2025-05-21,2027-04-22,2027-06-21,701,60,2746682.19,2801767.85,1,0,0,Nenhum,0.0201,0,0.10393178506230108,0
CONTRATO-2023-21873,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Suporte Técnico e Manutenção,2023-10-16,2024-10-12,2024-10-12,362,0,682714.36,682714.36,0,0,0,Nenhum,0.0,0,0.09841637312917925,0
CONTRATO-2024-21874,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Suporte Técnico e Manutenção,2024-01-21,2025-03-06,2025-03-06,410,0,568247.34,568247.34,0,0,0,Nenhum,0.0,0,0.11431715578683814,0
CONTRATO-2024-21875,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Desenvolvimento de Software Customizado,2024-11-27,2026-06-29,2026-06-29,579,0,3590245.49,3590245.49,0,0,0,Nenhum,0.0,0,0.3982869393426267,0
CONTRATO-2022-21876,170010,Base Aérea de Brasília (BABR),Médio,Desenvolvimento de Software Customizado,2022-01-18,2023-05-29,2023-08-18,496,81,5808358.4,2003794.82,2,0,1,Inexecução Parcial,-0.655,1,0.34120948479876495,0
CONTRATO-2023-21877,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Nuvem e Infraestrutura de TI,2023-12-22,2026-01-13,2026-01-13,753,0,3759444.38,3759444.38,0,0,0,Nenhum,0.0,0,0.14575997830743703,0
CONTRATO-2026-21878,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Nuvem e Infraestrutura de TI,2026-07-30,2028-07-02,2028-07-02,703,0,2816309.37,2816309.37,0,0,0,Nenhum,0.0,0,0.13450672810558154,0
CONTRATO-2025-21879,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2025-01-02,2025-12-26,2026-03-21,358,85,868494.97,437704.82,1,0,1,Consensual,-0.496,1,0.29320555143203963,0
CONTRATO-2025-21880,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2025-06-25,2026-12-30,2026-12-30,553,0,3999318.86,3999318.86,0,0,0,Nenhum,0.0,0,0.3290729760999874,0
CONTRATO-2024-21881,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2024-10-08,2026-10-18,2026-10-18,740,0,1416474.53,1416474.53,0,0,0,Nenhum,0.0,0,0.2508605267835518,0
CONTRATO-2025-21882,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Hardware e Equipamentos de Rede,2025-08-22,2026-09-05,2026-11-04,379,60,787120.66,802954.49,1,0,0,Nenhum,0.0201,0,0.07740683280164104,0
CONTRATO-2025-21883,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Licenças de Software Proprietário,2025-11-21,2026-12-04,2027-01-03,378,30,584626.65,591070.93,1,0,0,Nenhum,0.011,0,0.12596929187955042,0
CONTRATO-2026-21884,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Suporte Técnico e Manutenção,2026-05-16,2027-04-26,2027-06-25,345,60,567314.38,571721.67,1,0,0,Nenhum,0.0078,0,0.03748117103280027,0
CONTRATO-2023-21885,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Suporte Técnico e Manutenção,2023-07-10,2024-09-14,2024-09-14,432,0,789188.81,789188.81,0,0,0,Nenhum,0.0,0,0.09416459977267518,0
CONTRATO-2024-21886,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Nuvem e Infraestrutura de TI,2024-11-26,2026-11-13,2026-11-13,717,0,4147264.79,4147264.79,0,0,0,Nenhum,0.0,0,0.08049117721247218,0
CONTRATO-2022-21887,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Hardware e Equipamentos de Rede,2022-08-11,2023-08-18,2023-09-17,372,30,576662.51,590896.34,1,0,0,Nenhum,0.0247,0,0.12143903918433897,0
CONTRATO-2023-21888,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Nuvem e Infraestrutura de TI,2023-09-07,2025-10-10,2025-10-10,764,0,4622759.48,4622759.48,0,0,0,Nenhum,0.0,0,0.1994758556740559,0
CONTRATO-2023-21889,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2023-08-25,2024-07-10,2025-11-02,320,480,722081.83,863359.48,4,0,0,Nenhum,0.1957,1,0.2504570368241559,0
CONTRATO-2022-21890,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2022-06-18,2023-06-19,2023-07-19,366,30,1089160.52,1119314.72,1,0,0,Nenhum,0.0277,0,0.10852477965552106,0
CONTRATO-2023-21891,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2023-08-05,2024-08-31,2025-08-26,392,360,1146165.9,1611400.42,3,0,0,Nenhum,0.4059,1,0.45393660083679693,0
CONTRATO-2022-21892,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2022-02-22,2023-02-28,2023-02-28,371,0,405344.11,405344.11,0,0,0,Nenhum,0.0,0,0.03424728706913918,0
CONTRATO-2023-21893,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Consultoria e Projetos de Inovação,2023-11-04,2024-10-07,2024-11-23,338,47,1926299.36,1303418.18,2,0,1,Inexecução Total,-0.3234,1,0.3296048228102277,0
CONTRATO-2026-21894,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2026-07-07,2028-07-18,2028-07-18,742,0,2514921.77,2514921.77,0,0,0,Nenhum,0.0,0,0.14295760169689856,0
CONTRATO-2022-21895,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Desenvolvimento de Software Customizado,2022-05-13,2023-10-16,2024-06-12,521,240,4024786.87,5725284.16,4,0,0,Nenhum,0.4225,1,0.42265403298310084,0
CONTRATO-2026-21896,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Nuvem e Infraestrutura de TI,2026-11-04,2028-10-30,2028-12-29,726,60,3857316.01,4014733.84,1,0,0,Nenhum,0.0408,0,0.1573503000253658,0
CONTRATO-2022-21897,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Hardware e Equipamentos de Rede,2022-10-09,2023-10-18,2023-10-18,374,0,781056.09,781056.09,0,0,0,Nenhum,0.0,0,0.11806984427961639,0
CONTRATO-2022-21898,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Desenvolvimento de Software Customizado,2022-01-18,2023-08-03,2023-11-01,562,90,1896137.91,1898116.32,1,0,0,Nenhum,0.001,0,0.17524383228094842,0
CONTRATO-2022-21899,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2022-10-10,2023-10-27,2023-10-27,382,0,721320.81,721320.81,0,0,0,Nenhum,0.0,0,0.15745582727062943,0
CONTRATO-2022-21900,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Nuvem e Infraestrutura de TI,2022-09-13,2024-08-18,2025-02-04,705,170,2870149.82,3284092.29,2,1,0,Nenhum,0.1442,1,0.6331932160802496,1
CONTRATO-2024-21901,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2024-05-17,2025-11-21,2026-01-20,553,60,5437258.25,5610183.24,1,0,0,Nenhum,0.0318,0,0.3475625869345382,0
CONTRATO-2024-21902,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Hardware e Equipamentos de Rede,2024-12-13,2025-11-13,2025-11-13,335,0,1089597.29,1089597.29,0,0,0,Nenhum,0.0,0,0.04642013172984308,0
