id_licitacao,orgao,categoria,valor_licitacao,num_concorrentes,dias_planejamento,historico_sancoes_vencedor,exclusividade_mei_me,criterio_julgamento,complexidade_textual,risco_irregularidade,risco_predito,probabilidade_risco
LIC-20266917,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,398079.19,4,32,0,0,0,0.962,0,0,0.013808633170942653
LIC-20266918,Prefeitura Metropolitana,Equipamentos de TI,471703.97,6,26,0,0,0,0.9547,0,0,0.014082011650373882
LIC-20266919,Ministério da Tecnologia,Equipamentos de TI,4168342.61,3,17,0,0,0,0.6124,0,0,0.026490960258795115
LIC-20266920,Governo Estadual,Consultoria em Governança,577836.29,6,44,1,0,0,0.6454,1,0,0.2858523216136801
LIC-20266921,Governo Estadual,Consultoria em Governança,1566037.71,7,45,0,0,0,0.7871,0,0,0.0024641459586459418
LIC-20266922,Governo Estadual,Suporte Técnico e Helpdesk,433159.66,5,44,0,0,0,0.3842,0,0,0.005423021932142894
LIC-20266923,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,277822.17,4,52,0,1,0,0.8494,0,0,0.021349469270989362
LIC-20266924,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,2060285.26,5,51,1,0,0,0.7287,0,0,0.29118576884376685
LIC-20266925,Ministério da Saúde,Suporte Técnico e Helpdesk,86067.17,3,38,0,0,0,0.9053,0,0,0.012770146977558537
LIC-20266926,Ministério da Saúde,Suporte Técnico e Helpdesk,377335.48,3,39,0,0,0,0.4244,0,0,0.01316778901310029
LIC-20266927,Governo Estadual,Consultoria em Governança,50000.0,8,80,0,0,0,0.6855,0,0,0.0073693355896646915
LIC-20266928,Ministério da Tecnologia,Suporte Técnico e Helpdesk,1064859.87,10,40,0,0,0,0.5597,0,0,0.002056055437112783
LIC-20266929,Prefeitura Metropolitana,Desenvolvimento de Software,113167.24,4,53,0,1,1,0.4469,0,0,0.0021144471817762574
LIC-20266930,Tribunal de Justiça,Serviços de Cloud Computing,65693.91,8,27,0,0,1,0.9404,0,0,0.021698918256051542
LIC-20266931,Prefeitura Metropolitana,Equipamentos de TI,551203.2,3,53,0,0,0,0.7262,0,0,0.0022177269886050986
LIC-20266932,Governo Estadual,Desenvolvimento de Software,373102.66,6,26,0,0,0,0.6785,0,0,0.0025608844625374604
LIC-20266933,Governo Estadual,Suporte Técnico e Helpdesk,88598.96,7,59,0,0,0,0.876,0,0,0.011847681207588697
LIC-20266934,Secretaria de Infraestrutura,Equipamentos de TI,278831.78,5,47,0,1,1,0.9299,0,0,0.036076487171468344
LIC-20266935,Tribunal de Justiça,Serviços de Cloud Computing,390428.25,5,31,0,1,0,0.685,0,0,0.0035224856875083676
LIC-20266936,Defensoria Pública,Equipamentos de TI,83285.14,6,47,0,0,0,0.9017,0,0,0.010542541415213841
LIC-20266937,Ministério da Educação,Desenvolvimento de Software,389685.06,4,30,0,1,0,0.5393,0,0,0.0037542858961886706
LIC-20266938,Tribunal de Justiça,Serviços de Cloud Computing,479144.67,4,54,0,0,1,0.4695,0,0,0.0031610860171125605
LIC-20266939,Governo Estadual,Consultoria em Governança,210370.86,4,52,0,1,0,0.7648,0,0,0.003476856710545626
LIC-20266940,Defensoria Pública,Consultoria em Governança,1028308.94,4,42,0,0,0,0.8907,0,0,0.012233936745066495
LIC-20266941,Defensoria Pública,Desenvolvimento de Software,124774.42,2,68,0,1,0,0.4408,0,0,0.13216650812912667
LIC-20266942,Secretaria de Infraestrutura,Consultoria em Governança,50524.1,6,52,0,1,0,0.8671,0,0,0.01820764849931195
LIC-20266943,Defensoria Pública,Serviços de Cloud Computing,581161.92,9,44,0,0,0,0.9202,0,0,0.01609638865200049
LIC-20266944,Prefeitura Metropolitana,Segurança da Informação,90932.25,9,22,0,0,0,0.4333,0,0,0.004623749840961515
LIC-20266945,Secretaria de Infraestrutura,Desenvolvimento de Software,498727.52,6,36,0,0,1,0.601,0,0,0.0024602356289009455
LIC-20266946,Ministério da Educação,Desenvolvimento de Software,137932.15,3,16,0,0,0,0.9036,0,0,0.015810611947051304
LIC-20266947,Governo Estadual,Equipamentos de TI,989908.27,7,29,0,0,0,0.6227,0,0,0.002988752261997184
LIC-20266948,Governo Estadual,Suporte Técnico e Helpdesk,96854.99,9,38,0,0,0,0.7233,0,0,0.004365413531783754
LIC-20266949,Prefeitura Metropolitana,Desenvolvimento de Software,82758.84,2,32,0,1,0,0.5042,0,0,0.1900574452868363
LIC-20266950,Defensoria Pública,Serviços de Cloud Computing,340155.91,1,48,0,0,1,0.6141,0,0,0.09460744002241751
LIC-20266951,Ministério da Educação,Equipamentos de TI,2463301.75,7,51,0,1,0,0.5987,0,0,0.004173418917316664
LIC-20266952,Secretaria de Infraestrutura,Serviços de Cloud Computing,139880.64,5,23,0,0,0,0.5674,0,0,0.004164575034939658
LIC-20266953,Ministério da Tecnologia,Segurança da Informação,432287.23,9,42,0,0,0,0.8511,0,0,0.012053391317349761
LIC-20266954,Prefeitura Metropolitana,Segurança da Informação,365320.54,6,23,0,0,0,0.7826,0,0,0.0028414273503279707
LIC-20266955,Tribunal de Justiça,Segurança da Informação,107978.21,8,22,0,1,0,0.9041,0,0,0.015855768016956526
LIC-20266956,Ministério da Educação,Suporte Técnico e Helpdesk,504147.45,2,32,0,1,0,0.6091,0,0,0.13228082318891132
LIC-20266957,Tribunal de Justiça,Equipamentos de TI,75149.15,3,41,0,0,0,0.8621,0,0,0.01250610076026725
LIC-20266958,Prefeitura Metropolitana,Segurança da Informação,193471.59,6,43,0,1,0,0.4599,0,0,0.0035006849243259188
LIC-20266959,Prefeitura Metropolitana,Consultoria em Governança,63409.73,11,3,0,0,1,0.6221,0,0,0.09318337580294102
LIC-20266960,Ministério da Saúde,Serviços de Cloud Computing,614742.68,8,51,1,0,1,0.6392,1,0,0.3812544822554269
LIC-20266961,Ministério da Educação,Consultoria em Governança,814402.94,2,21,0,0,0,0.6586,0,0,0.06726520782615007
LIC-20266962,Governo Estadual,Equipamentos de TI,177259.02,2,62,0,1,1,0.7703,0,0,0.07795321767976314
LIC-20266963,Defensoria Pública,Consultoria em Governança,50000.0,2,84,0,1,0,0.9308,0,0,0.2543902192963212
LIC-20266964,Tribunal de Justiça,Serviços de Cloud Computing,153356.87,3,53,0,1,0,0.6831,0,0,0.0038439002512686295
LIC-20266965,Governo Estadual,Suporte Técnico e Helpdesk,81480.3,6,59,0,0,0,0.797,0,0,0.004410269289890375
LIC-20266966,Tribunal de Justiça,Suporte Técnico e Helpdesk,155533.83,5,57,0,1,0,0.7613,0,0,0.0053499037030715
LIC-20266967,Governo Estadual,Equipamentos de TI,50000.0,1,36,0,1,0,0.7219,0,0,0.16143738032153826
LIC-20266968,Tribunal de Justiça,Consultoria em Governança,225610.14,6,61,1,1,0,0.6761,0,0,0.2602006918647551
LIC-20266969,Prefeitura Metropolitana,Equipamentos de TI,285648.99,6,51,0,0,1,0.8491,0,0,0.01640874414292301
LIC-20266970,Ministério da Saúde,Serviços de Cloud Computing,438173.67,6,11,0,1,0,0.8187,1,1,0.7191592418921275
LIC-20266971,Ministério da Educação,Consultoria em Governança,144414.71,1,38,0,0,1,0.7334,0,0,0.11314423073968491
LIC-20266972,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,241017.13,6,45,1,0,0,0.9602,1,1,0.8606865619530251
LIC-20266973,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,109359.68,7,36,0,0,0,0.9106,0,0,0.010891822650186535
LIC-20266974,Ministério da Saúde,Segurança da Informação,79448.18,7,33,0,0,0,0.634,0,0,0.01006865717243737
LIC-20266975,Ministério da Saúde,Segurança da Informação,360163.27,8,27,1,1,1,0.6727,0,0,0.3378418579723153
LIC-20266976,Governo Estadual,Desenvolvimento de Software,65554.97,7,46,0,0,0,0.522,0,0,0.005411904659732074
LIC-20266977,Secretaria de Infraestrutura,Desenvolvimento de Software,84102.97,5,26,0,1,0,0.8159,0,0,0.018425070992355345
LIC-20266978,Governo Estadual,Segurança da Informação,98318.08,3,38,0,0,0,0.8267,0,0,0.01242552166759105
LIC-20266979,Defensoria Pública,Equipamentos de TI,70333.55,4,35,0,0,0,0.9245,0,0,0.016365418908707227
LIC-20266980,Governo Estadual,Consultoria em Governança,1351170.94,11,60,0,0,1,0.7801,0,0,0.005581059638968708
LIC-20266981,Ministério da Educação,Consultoria em Governança,467239.47,2,64,0,0,0,0.4883,0,0,0.08929633240365535
LIC-20266982,Ministério da Educação,Segurança da Informação,142546.61,8,48,0,1,0,0.9683,0,0,0.013946061320167734
LIC-20266983,Ministério da Educação,Segurança da Informação,232189.59,7,29,0,0,0,0.8398,0,0,0.012103790275181651
LIC-20266984,Ministério da Educação,Segurança da Informação,470431.13,4,41,0,0,0,0.9822,0,0,0.014168826297867285
LIC-20266985,Ministério da Tecnologia,Segurança da Informação,112631.98,4,43,1,0,0,0.7689,1,0,0.3335271247421665
LIC-20266986,Ministério da Educação,Segurança da Informação,213235.42,4,53,0,0,1,0.95,0,0,0.027953792352761707
LIC-20266987,Defensoria Pública,Segurança da Informação,56695.15,5,59,0,0,0,0.612,0,0,0.0035712410846666987
LIC-20266988,Tribunal de Justiça,Desenvolvimento de Software,121378.7,9,60,0,1,0,0.4411,0,0,0.004223961819104468
LIC-20266989,Secretaria de Infraestrutura,Equipamentos de TI,564469.13,3,25,0,0,0,0.8554,0,0,0.014177877216262132
LIC-20266990,Defensoria Pública,Suporte Técnico e Helpdesk,684958.08,11,39,1,0,1,0.6994,1,0,0.4375202528231486
LIC-20266991,Ministério da Tecnologia,Consultoria em Governança,454294.77,4,41,0,0,0,0.8689,0,0,0.013564624343820752
LIC-20266992,Governo Estadual,Desenvolvimento de Software,196630.8,2,40,0,0,0,0.8758,1,1,0.5867273942276281
LIC-20266993,Ministério da Tecnologia,Consultoria em Governança,274378.6,4,12,0,0,0,0.7332,0,0,0.05737301982370311
LIC-20266994,Governo Estadual,Suporte Técnico e Helpdesk,528165.22,5,54,0,0,0,0.9013,0,0,0.013446710876225343
LIC-20266995,Secretaria de Infraestrutura,Desenvolvimento de Software,558022.93,5,35,0,1,1,0.7375,0,0,0.002820053920285299
LIC-20266996,Secretaria de Infraestrutura,Segurança da Informação,51162.74,3,26,0,0,1,0.8271,0,0,0.03150239615718259
LIC-20266997,Prefeitura Metropolitana,Desenvolvimento de Software,287754.21,6,23,0,1,0,0.9514,0,0,0.018790177420621685
LIC-20266998,Secretaria de Infraestrutura,Desenvolvimento de Software,892754.86,9,68,0,0,0,0.7457,0,0,0.0032269798186725556
LIC-20266999,Ministério da Saúde,Serviços de Cloud Computing,53944.22,9,23,0,1,0,0.8956,0,0,0.019386756016695594
LIC-20267000,Governo Estadual,Suporte Técnico e Helpdesk,467206.19,11,27,0,0,0,0.409,0,0,0.0036658901401759834
LIC-20267001,Ministério da Tecnologia,Equipamentos de TI,81479.59,2,62,0,0,0,0.9343,0,0,0.4260162526253623
LIC-20267002,Tribunal de Justiça,Segurança da Informação,331443.47,3,74,0,1,1,0.7334,0,0,0.0031454109983007376
LIC-20267003,Governo Estadual,Segurança da Informação,50000.0,2,28,1,1,0,0.8372,1,1,0.9436907518967977
LIC-20267004,Defensoria Pública,Consultoria em Governança,244462.97,8,36,0,0,0,0.6673,0,0,0.002564294031499902
LIC-20267005,Tribunal de Justiça,Segurança da Informação,550825.7,3,51,0,0,1,0.8761,0,0,0.03435301112208749
LIC-20267006,Governo Estadual,Consultoria em Governança,2727182.37,7,29,0,0,0,0.5375,0,0,0.004019142024769294
LIC-20267007,Ministério da Tecnologia,Serviços de Cloud Computing,848083.78,4,44,0,0,0,0.5942,0,0,0.0015663247571883374
LIC-20267008,Ministério da Tecnologia,Serviços de Cloud Computing,655218.5,13,38,0,0,1,0.3038,0,0,0.007329166603254683
LIC-20267009,Prefeitura Metropolitana,Serviços de Cloud Computing,608417.23,8,41,0,0,0,0.8377,0,0,0.011946015789591716
LIC-20267010,Ministério da Educação,Desenvolvimento de Software,132530.18,3,44,0,0,0,0.8054,0,0,0.020941813931971972
LIC-20267011,Ministério da Saúde,Serviços de Cloud Computing,207573.44,5,9,0,0,0,0.7674,0,0,0.07121793903206618
LIC-20267012,Governo Estadual,Desenvolvimento de Software,129555.75,3,57,0,0,1,0.8009,0,0,0.03641891047892886
LIC-20267013,Governo Estadual,Equipamentos de TI,90061.44,8,35,0,1,0,0.9519,0,0,0.016652234719443142
LIC-20267014,Tribunal de Justiça,Consultoria em Governança,5257358.94,4,62,0,0,0,0.8348,0,0,0.035800465389360686
LIC-20267015,Tribunal de Justiça,Serviços de Cloud Computing,155979.89,1,69,0,0,0,0.8005,0,0,0.33376804183746545
LIC-20267016,Prefeitura Metropolitana,Serviços de Cloud Computing,407731.79,2,58,1,1,0,0.8201,1,1,0.9625393082094298
LIC-20267017,Secretaria de Infraestrutura,Equipamentos de TI,96053.17,5,29,0,0,0,0.8067,0,0,0.01136997320677332
LIC-20267018,Tribunal de Justiça,Serviços de Cloud Computing,807253.46,6,61,0,1,0,0.7489,0,0,0.002350120968096092
LIC-20267019,Governo Estadual,Desenvolvimento de Software,418070.02,12,40,0,0,0,0.6273,0,0,0.0022306404809953493
LIC-20267020,Ministério da Tecnologia,Suporte Técnico e Helpdesk,272907.61,6,77,1,0,1,0.8243,1,1,0.7595188285605059
LIC-20267021,Ministério da Educação,Suporte Técnico e Helpdesk,245925.87,7,55,0,1,0,0.8497,0,0,0.01198802806855334
LIC-20267022,Ministério da Saúde,Suporte Técnico e Helpdesk,995837.2,2,53,0,1,0,0.7827,0,0,0.10431254901019614
LIC-20267023,Tribunal de Justiça,Suporte Técnico e Helpdesk,323025.27,5,35,0,1,1,0.7298,0,0,0.0026685932720394083
LIC-20267024,Ministério da Saúde,Suporte Técnico e Helpdesk,99840.86,11,39,0,1,1,0.5456,0,0,0.0031022969289352985
LIC-20267025,Defensoria Pública,Suporte Técnico e Helpdesk,2054477.89,11,48,0,1,0,0.6872,0,0,0.0013934722899700863
LIC-20267026,Tribunal de Justiça,Serviços de Cloud Computing,162682.4,3,19,0,0,0,0.4431,0,0,0.00807841188126421
LIC-20267027,Secretaria de Infraestrutura,Segurança da Informação,608621.0,4,49,0,0,0,0.5564,0,0,0.002255925474617099
LIC-20267028,Ministério da Educação,Desenvolvimento de Software,453866.12,9,37,0,1,0,0.3948,0,0,0.003418934368797889
LIC-20267029,Ministério da Tecnologia,Segurança da Informação,133880.65,5,35,0,0,0,0.7514,0,0,0.0035351788287472665
LIC-20267030,Ministério da Educação,Serviços de Cloud Computing,672361.19,5,36,0,0,0,0.8223,0,0,0.020311668422372933
LIC-20267031,Tribunal de Justiça,Desenvolvimento de Software,539537.5,4,38,0,1,0,0.6056,0,0,0.0033650872769188833
LIC-20267032,Defensoria Pública,Consultoria em Governança,163694.23,7,57,0,1,0,0.6453,0,0,0.003744482088101099
LIC-20267033,Governo Estadual,Consultoria em Governança,259145.71,8,46,0,0,0,0.9232,0,0,0.01074842728144273
LIC-20267034,Governo Estadual,Suporte Técnico e Helpdesk,362874.91,6,45,0,1,1,0.9553,0,0,0.05337358554477878
LIC-20267035,Tribunal de Justiça,Serviços de Cloud Computing,217384.68,4,21,0,0,1,0.6247,0,0,0.005012926499583785
LIC-20267036,Ministério da Educação,Segurança da Informação,53779.37,4,64,0,0,0,0.6292,0,0,0.004294844941897641
LIC-20267037,Governo Estadual,Suporte Técnico e Helpdesk,1932561.78,7,17,0,0,0,0.624,0,0,0.0033193249070272083
LIC-20267038,Prefeitura Metropolitana,Segurança da Informação,89365.55,4,47,0,0,1,0.9552,0,0,0.021162375568317605
LIC-20267039,Ministério da Educação,Suporte Técnico e Helpdesk,188360.79,5,26,0,0,0,0.4388,0,0,0.00493478131147673
LIC-20267040,Ministério da Saúde,Desenvolvimento de Software,185739.7,3,42,0,0,1,0.8499,0,0,0.017841307216661457
LIC-20267041,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,317611.68,7,40,0,1,0,0.7396,0,0,0.003552474522067474
LIC-20267042,Secretaria de Infraestrutura,Desenvolvimento de Software,177559.38,6,34,0,0,1,0.7543,0,0,0.0045117381636020125
LIC-20267043,Governo Estadual,Equipamentos de TI,51722.68,8,30,0,1,0,0.8202,0,0,0.018777483856222965
LIC-20267044,Prefeitura Metropolitana,Desenvolvimento de Software,231424.13,6,19,0,0,0,0.8992,0,0,0.012298027495980933
LIC-20267045,Secretaria de Infraestrutura,Consultoria em Governança,50000.0,7,68,0,0,0,0.7286,0,0,0.006011055027916883
LIC-20267046,Prefeitura Metropolitana,Serviços de Cloud Computing,533982.78,4,30,0,0,0,0.6151,0,0,0.002255225213924211
LIC-20267047,Ministério da Educação,Consultoria em Governança,155643.24,6,41,0,0,1,0.5042,0,0,0.0035786727086301413
LIC-20267048,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,232430.38,4,42,0,0,0,0.8372,0,0,0.010406294025169887
LIC-20267049,Ministério da Saúde,Equipamentos de TI,271161.0,7,40,0,0,1,0.7772,0,0,0.004214606956509501
LIC-20267050,Governo Estadual,Desenvolvimento de Software,571729.75,4,39,0,0,0,0.9395,0,0,0.014371820790840041
LIC-20267051,Ministério da Tecnologia,Serviços de Cloud Computing,50000.0,10,30,0,0,0,0.7724,0,0,0.004350657895002806
LIC-20267052,Ministério da Tecnologia,Segurança da Informação,543947.13,4,41,0,0,0,0.5874,0,0,0.002010603765739839
LIC-20267053,Ministério da Saúde,Serviços de Cloud Computing,83137.21,7,25,1,0,0,0.6908,1,1,0.5033092634608577
LIC-20267054,Ministério da Tecnologia,Serviços de Cloud Computing,3557453.92,5,49,0,1,0,0.9565,0,0,0.046373080233597
LIC-20267055,Defensoria Pública,Desenvolvimento de Software,2215001.02,6,73,0,0,0,0.2685,0,0,0.011623436974436479
LIC-20267056,Ministério da Saúde,Segurança da Informação,164502.56,5,55,1,0,0,0.6717,0,0,0.26272708348248797
LIC-20267057,Tribunal de Justiça,Consultoria em Governança,136519.97,5,33,0,0,0,0.6226,0,0,0.007134579745977932
LIC-20267058,Prefeitura Metropolitana,Equipamentos de TI,2192679.9,6,52,0,0,0,0.779,0,0,0.006313549471150721
LIC-20267059,Secretaria de Infraestrutura,Serviços de Cloud Computing,561735.9,6,46,0,0,0,0.8225,0,0,0.011207511191890639
LIC-20267060,Secretaria de Infraestrutura,Serviços de Cloud Computing,50000.0,8,45,0,0,0,0.7352,0,0,0.005121341136504488
LIC-20267061,Ministério da Tecnologia,Segurança da Informação,146772.68,6,55,0,0,1,0.5777,0,0,0.0036723175154207478
LIC-20267062,Ministério da Tecnologia,Consultoria em Governança,265189.74,4,44,0,0,0,0.9099,0,0,0.011366270488896657
LIC-20267063,Ministério da Tecnologia,Equipamentos de TI,233717.73,4,43,0,0,0,0.9361,0,0,0.01199635492265547
LIC-20267064,Ministério da Educação,Serviços de Cloud Computing,790173.29,6,36,0,0,1,0.7851,0,0,0.006595808943272476
LIC-20267065,Ministério da Saúde,Suporte Técnico e Helpdesk,109951.77,6,30,0,1,0,0.6893,0,0,0.004941876371987919
LIC-20267066,Tribunal de Justiça,Equipamentos de TI,429071.1,3,29,0,1,0,0.432,0,0,0.004422140610287922
LIC-20267067,Secretaria de Infraestrutura,Consultoria em Governança,435266.82,7,48,0,0,0,0.9709,0,0,0.01413879621773688
LIC-20267068,Governo Estadual,Equipamentos de TI,505779.19,4,31,0,0,0,0.5823,0,0,0.0021580587359303167
LIC-20267069,Governo Estadual,Desenvolvimento de Software,947950.05,2,43,0,0,1,0.8871,1,1,0.6096598630298173
LIC-20267070,Ministério da Saúde,Equipamentos de TI,766364.36,10,64,0,1,1,0.5893,0,0,0.001328910032903331
LIC-20267071,Ministério da Saúde,Suporte Técnico e Helpdesk,183285.36,8,53,0,1,0,0.8339,0,0,0.013089201893565139
LIC-20267072,Ministério da Saúde,Consultoria em Governança,250969.22,8,47,0,0,0,0.6241,0,0,0.0022956916913812403
LIC-20267073,Ministério da Tecnologia,Suporte Técnico e Helpdesk,416568.0,4,47,0,0,0,0.8726,0,0,0.012531930363714536
LIC-20267074,Ministério da Saúde,Segurança da Informação,50000.0,6,9,0,0,0,0.876,1,1,0.7110445918278252
LIC-20267075,Secretaria de Infraestrutura,Segurança da Informação,766573.7,4,42,0,0,0,0.6586,0,0,0.0016834976216402605
LIC-20267076,Ministério da Tecnologia,Serviços de Cloud Computing,281527.45,7,30,0,0,0,0.7267,0,0,0.0036649753747854514
LIC-20267077,Ministério da Educação,Desenvolvimento de Software,403069.06,7,41,0,1,0,0.7533,0,0,0.0034797196057202275
LIC-20267078,Governo Estadual,Serviços de Cloud Computing,50000.0,4,28,0,0,0,0.5674,0,0,0.004681182717894665
LIC-20267079,Ministério da Educação,Suporte Técnico e Helpdesk,50000.0,6,53,0,1,0,0.4414,0,0,0.004643016024956451
LIC-20267080,Ministério da Educação,Desenvolvimento de Software,164089.15,8,40,0,0,1,0.8298,0,0,0.01748990558261365
LIC-20267081,Defensoria Pública,Suporte Técnico e Helpdesk,151435.93,7,51,0,0,0,0.2846,0,0,0.004727474359229056
LIC-20267082,Secretaria de Infraestrutura,Segurança da Informação,50000.0,4,32,0,0,0,0.769,0,0,0.0044475611325152905
LIC-20267083,Defensoria Pública,Serviços de Cloud Computing,513262.87,6,29,0,0,1,0.8412,0,0,0.01578276870507612
LIC-20267084,Ministério da Saúde,Equipamentos de TI,332927.7,8,57,0,1,1,0.7703,0,0,0.002374514775364585
LIC-20267085,Defensoria Pública,Suporte Técnico e Helpdesk,50000.0,4,70,0,1,0,0.7094,0,0,0.0040655151428611105
LIC-20267086,Prefeitura Metropolitana,Serviços de Cloud Computing,152792.71,4,81,0,0,0,0.8315,0,0,0.011164600801844948
LIC-20267087,Governo Estadual,Consultoria em Governança,696522.71,6,64,1,0,0,0.8693,1,1,0.8375928348241467
LIC-20267088,Governo Estadual,Segurança da Informação,302415.55,4,51,0,1,0,0.8421,0,0,0.012999139769617134
LIC-20267089,Ministério da Educação,Suporte Técnico e Helpdesk,230733.56,6,59,0,1,0,0.4035,0,0,0.0036931256457011165
LIC-20267090,Defensoria Pública,Consultoria em Governança,50000.0,5,44,0,0,0,0.5632,0,0,0.004092497837320422
