uasg,orgao,porte,data,volume_contratado_ti_milhares,quantidade_processos,pressao_controle_tcu,volume_impugnacoes,latencia_media_dias,pressao_tcu_lag1,pressao_tcu_lag2
150144,Ministério da Tecnologia e Inovação 25,Grande,2021-09-01,8756.42,22,5,6,250.11,1,3
150144,Ministério da Tecnologia e Inovação 25,Grande,2021-10-01,2004.61,24,2,4,232.55,5,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2021-11-01,3562.56,31,0,8,199.35,2,5
150144,Ministério da Tecnologia e Inovação 25,Grande,2021-12-01,4606.27,25,4,2,212.72,0,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-01-01,3198.0,17,1,5,233.17,4,0
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-02-01,1261.33,25,2,3,237.52,1,4
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-03-01,8837.63,25,3,3,221.61,2,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-04-01,7741.1,19,2,2,215.15,3,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-05-01,2870.04,25,6,6,271.06,2,3
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-06-01,2158.51,16,4,4,241.09,6,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-07-01,5334.56,17,2,3,221.72,4,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-08-01,6742.02,24,1,3,216.09,2,4
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-09-01,3751.54,23,4,3,226.67,1,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-10-01,11502.35,30,1,6,223.14,4,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-11-01,2876.96,30,2,6,218.17,1,4
150144,Ministério da Tecnologia e Inovação 25,Grande,2022-12-01,9529.11,22,2,3,207.59,2,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-01-01,7870.92,28,1,4,240.05,2,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-02-01,5450.83,23,6,6,291.62,1,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-03-01,2320.44,20,6,2,240.0,6,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-04-01,1583.52,21,2,1,213.15,6,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-05-01,10229.47,24,3,1,215.29,2,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-06-01,2746.52,22,5,2,236.83,3,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-07-01,7212.49,19,3,4,228.56,5,3
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-08-01,3428.73,15,1,0,204.41,3,5
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-09-01,2610.97,15,5,2,241.57,1,3
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-10-01,11033.63,27,2,2,226.01,5,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-11-01,6210.36,23,4,5,222.51,2,5
150144,Ministério da Tecnologia e Inovação 25,Grande,2023-12-01,3102.78,16,2,5,212.51,4,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-01-01,4583.08,19,1,2,229.58,2,4
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-02-01,7285.26,24,2,3,217.08,1,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-03-01,1923.68,24,3,6,232.23,2,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-04-01,7166.58,25,2,3,221.79,3,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-05-01,2165.63,16,2,3,225.71,2,3
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-06-01,3844.12,9,6,1,254.47,2,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-07-01,7991.85,24,2,3,237.66,6,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-08-01,1517.4,19,3,2,230.16,2,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-09-01,5642.71,15,10,5,287.11,3,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-10-01,10620.09,27,6,6,265.58,10,3
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-11-01,4476.43,28,2,2,196.13,6,10
150144,Ministério da Tecnologia e Inovação 25,Grande,2024-12-01,3437.21,23,5,5,238.16,2,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-01-01,4425.85,28,5,2,258.85,5,2
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-02-01,5605.78,27,1,3,213.09,5,5
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-03-01,3880.4,17,11,4,305.99,1,5
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-04-01,8170.46,26,4,7,254.92,11,1
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-05-01,2275.54,21,5,3,269.42,4,11
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-06-01,6197.55,16,6,2,250.86,5,4
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-07-01,4671.41,15,8,0,251.4,6,5
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-08-01,10345.13,25,8,3,281.53,8,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-09-01,6977.65,20,6,1,258.44,8,8
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-10-01,7879.54,23,2,6,217.58,6,8
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-11-01,5972.57,27,7,6,257.83,2,6
150144,Ministério da Tecnologia e Inovação 25,Grande,2025-12-01,9462.68,24,4,4,226.39,7,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-01-01,4092.27,21,0,1,211.28,4,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-02-01,4328.33,20,2,5,241.43,0,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-03-01,4657.49,18,0,7,215.98,2,0
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-04-01,3141.78,22,4,3,238.22,0,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-05-01,868.06,17,1,1,205.05,4,0
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-06-01,3681.04,16,5,3,235.77,1,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-07-01,2373.64,22,3,5,250.76,5,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-08-01,1833.14,22,3,4,225.02,3,5
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-09-01,5497.73,20,4,3,243.62,3,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-10-01,5013.86,31,1,7,224.99,4,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-11-01,6234.82,24,1,2,201.39,1,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2021-12-01,9000.34,26,2,4,213.88,1,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-01-01,8448.61,19,1,2,230.2,2,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-02-01,5748.37,27,1,3,223.34,1,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-03-01,5687.22,21,3,5,231.7,1,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-04-01,12421.81,28,2,3,216.95,3,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-05-01,2437.18,15,3,5,242.62,2,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-06-01,5591.81,22,5,5,248.11,3,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-07-01,3598.92,13,6,3,253.55,5,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-08-01,5426.73,28,3,4,233.96,6,5
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-09-01,4764.37,18,4,6,258.36,3,6
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-10-01,5444.67,25,0,1,186.19,4,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-11-01,13488.45,30,2,7,210.32,0,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2022-12-01,5148.61,14,2,3,218.21,2,0
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-01-01,9831.27,23,2,4,240.47,2,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-02-01,5525.81,14,4,3,254.81,2,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-03-01,3755.57,21,4,2,233.72,4,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-04-01,6349.5,18,4,4,233.43,4,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-05-01,6705.28,21,1,6,239.17,4,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-06-01,2222.14,14,7,1,252.22,1,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-07-01,4450.15,17,0,1,196.08,7,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-08-01,1781.12,20,4,6,247.56,0,7
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-09-01,6641.66,18,4,3,235.28,4,0
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-10-01,6444.43,25,1,5,221.07,4,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-11-01,7476.91,27,2,7,212.0,1,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2023-12-01,5394.55,26,3,5,215.14,2,1
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-01-01,2473.91,17,4,3,254.78,3,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-02-01,6357.14,21,3,1,239.41,4,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-03-01,3546.11,14,2,2,219.55,3,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-04-01,8308.54,22,7,6,271.27,2,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-05-01,14014.75,32,2,5,234.33,7,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-06-01,9359.45,23,6,8,262.36,2,7
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-07-01,2418.94,24,3,3,217.27,6,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-08-01,2898.5,19,9,1,255.3,3,6
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-09-01,7405.39,19,6,3,237.89,9,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-10-01,2101.53,28,4,9,249.22,6,9
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-11-01,1933.92,27,6,4,238.53,4,6
150145,Ministério da Tecnologia e Inovação 26,Grande,2024-12-01,3438.06,27,3,4,201.77,6,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-01-01,1759.37,25,2,2,218.41,3,6
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-02-01,2854.52,18,7,3,280.1,2,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-03-01,9103.7,22,3,4,222.55,7,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-04-01,8166.43,20,2,6,231.93,3,7
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-05-01,1291.29,22,4,2,245.77,2,3
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-06-01,3295.74,20,8,5,286.06,4,2
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-07-01,6692.04,20,9,3,275.97,8,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-08-01,3305.42,23,4,3,244.7,9,8
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-09-01,5037.24,20,5,3,240.69,4,9
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-10-01,5001.69,20,7,1,259.95,5,4
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-11-01,3370.9,21,7,4,250.3,7,5
150145,Ministério da Tecnologia e Inovação 26,Grande,2025-12-01,3847.98,24,6,7,246.23,7,7
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-01-01,10849.62,26,1,4,235.61,4,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-02-01,2060.34,26,2,4,234.25,1,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-03-01,2927.76,17,0,5,207.4,2,1
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-04-01,2768.41,19,2,3,227.92,0,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-05-01,2302.67,19,1,3,212.49,2,0
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-06-01,9709.77,22,6,3,245.16,1,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-07-01,6564.47,19,1,7,228.09,6,1
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-08-01,10900.99,26,2,4,229.18,1,6
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-09-01,7717.01,19,6,1,259.02,2,1
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-10-01,9789.91,22,2,3,218.82,6,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-11-01,8793.49,21,0,4,175.93,2,6
150146,Ministério da Tecnologia e Inovação 27,Grande,2021-12-01,3111.3,16,2,4,210.52,0,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-01-01,5275.75,16,2,3,235.38,2,0
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-02-01,3045.92,13,3,2,242.61,2,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-03-01,6680.47,21,1,1,200.61,3,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-04-01,5524.78,22,4,4,234.39,1,3
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-05-01,1596.86,19,1,6,234.23,4,1
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-06-01,3057.38,23,5,2,243.94,1,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-07-01,1374.64,25,5,4,254.51,5,1
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-08-01,4694.41,15,4,4,239.26,5,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-09-01,8612.49,21,4,5,250.72,4,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-10-01,7853.85,23,2,1,215.5,4,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-11-01,3865.21,33,3,0,195.89,2,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2022-12-01,9367.72,21,4,3,202.76,3,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-01-01,8306.05,26,2,5,217.85,4,3
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-02-01,5996.06,16,6,2,251.7,2,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-03-01,3584.55,12,7,2,258.99,6,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-04-01,5127.21,21,5,2,239.72,7,6
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-05-01,5245.42,19,4,3,236.21,5,7
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-06-01,8915.27,22,7,4,277.78,4,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-07-01,4196.67,20,2,1,217.26,7,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-08-01,4861.7,14,3,4,230.88,2,7
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-09-01,4377.46,20,7,2,255.09,3,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-10-01,6316.22,28,10,4,292.72,7,3
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-11-01,7174.17,20,0,1,175.3,10,7
150146,Ministério da Tecnologia e Inovação 27,Grande,2023-12-01,7652.66,19,4,6,233.12,0,10
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-01-01,1131.29,15,2,3,226.44,4,0
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-02-01,5029.55,19,5,4,281.86,2,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-03-01,7229.1,24,8,8,282.89,5,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-04-01,4194.44,23,2,3,213.59,8,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-05-01,7892.72,24,4,6,249.74,2,8
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-06-01,2635.17,20,8,3,266.33,4,2
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-07-01,6802.54,16,3,3,242.79,8,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-08-01,1058.09,18,8,3,279.47,3,8
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-09-01,8807.36,28,11,7,310.07,8,3
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-10-01,4762.81,25,5,3,243.11,11,8
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-11-01,4012.83,22,5,4,230.87,5,11
150146,Ministério da Tecnologia e Inovação 27,Grande,2024-12-01,1580.2,19,3,4,212.33,5,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-01-01,9119.98,21,5,4,274.37,3,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-02-01,7716.04,21,3,2,233.98,5,3
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-03-01,8112.67,19,6,4,253.87,3,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-04-01,3244.37,16,7,1,241.59,6,3
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-05-01,3064.09,16,4,1,232.18,7,6
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-06-01,4236.52,11,5,0,224.27,4,7
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-07-01,5886.76,22,5,3,234.45,5,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-08-01,7018.91,22,6,7,277.11,5,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-09-01,5979.63,30,4,5,245.89,6,5
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-10-01,8752.2,24,4,4,235.83,4,6
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-11-01,3512.78,20,10,7,284.91,4,4
150146,Ministério da Tecnologia e Inovação 27,Grande,2025-12-01,1969.47,23,6,4,241.59,10,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-01-01,2796.84,20,1,3,225.95,4,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-02-01,2402.28,19,2,4,228.13,1,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-03-01,4561.02,16,4,3,226.75,2,1
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-04-01,2707.61,24,2,4,235.4,4,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-05-01,4856.32,23,2,4,227.44,2,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-06-01,6246.34,19,4,8,258.01,2,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-07-01,5560.38,22,2,3,219.29,4,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-08-01,1801.61,15,0,0,197.51,2,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-09-01,8070.84,19,3,4,235.81,0,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-10-01,8427.84,28,4,3,241.97,3,0
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-11-01,8801.29,27,1,6,195.09,4,3
150147,Ministério da Tecnologia e Inovação 28,Grande,2021-12-01,9221.38,29,0,2,176.72,1,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-01-01,6390.19,16,1,4,231.11,0,1
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-02-01,9232.76,22,1,3,226.49,1,0
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-03-01,2590.86,15,2,3,220.68,1,1
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-04-01,5332.65,13,1,3,206.34,2,1
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-05-01,1692.94,15,3,2,232.87,1,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-06-01,5245.86,19,5,4,235.14,3,1
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-07-01,6021.58,18,2,2,221.41,5,3
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-08-01,4343.97,20,1,1,197.2,2,5
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-09-01,4073.79,11,6,1,243.83,1,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-10-01,2200.54,29,2,1,210.48,6,1
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-11-01,10056.96,27,4,1,203.99,2,6
150147,Ministério da Tecnologia e Inovação 28,Grande,2022-12-01,6938.68,17,2,1,193.14,4,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-01-01,1117.74,19,2,6,242.85,2,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-02-01,7463.0,21,2,4,247.81,2,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-03-01,4079.4,22,2,3,229.84,2,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-04-01,3123.16,28,3,5,236.65,2,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-05-01,4863.88,21,2,3,222.24,3,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-06-01,2392.27,19,4,1,220.12,2,3
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-07-01,7022.18,27,6,4,249.69,4,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-08-01,2771.91,24,5,5,243.24,6,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-09-01,3960.93,16,12,6,313.55,5,6
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-10-01,4098.28,24,2,2,211.92,12,5
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-11-01,7099.69,22,0,5,182.89,2,12
150147,Ministério da Tecnologia e Inovação 28,Grande,2023-12-01,3250.25,19,3,1,204.18,0,2
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-01-01,5221.63,25,6,1,266.04,3,0
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-02-01,4733.66,19,4,11,291.04,6,3
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-03-01,1006.11,19,4,4,251.96,4,6
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-04-01,5140.56,15,3,4,236.08,4,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-05-01,6475.09,21,3,5,236.82,3,4
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-06-01,1644.43,17,8,4,265.37,3,3
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-07-01,4539.34,19,8,0,261.17,8,3
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-08-01,5750.15,17,3,4,224.68,8,8
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-09-01,1454.91,14,7,0,264.65,3,8
150147,Ministério da Tecnologia e Inovação 28,Grande,2024-10-01,8940.09,26,4,4,235.56,7,3
